운영상태,도로명전체주소,소재지전체주소,시설위치(지상/지하),시설면적(㎡),최대수용인원,위도(EPSG4326),경도(EPSG4326),좌표정보(X),좌표정보(Y)
사용중,"부산광역시 금정구 부곡로18번안길 37 (부곡동, 부곡4동주민센터)",부산광역시 금정구 부곡동 395번지 14호,지하,180.0,218,35.219913823181784,129.08866344938158,1144585.500272,1692772.291431
사용중,"부산광역시 금정구 팔송로7번길 45 (남산동, 거성빌라)",부산광역시 금정구 남산동 48번지 7호,지하,431.0,522,35.27010272287236,129.09179993049003,1144781.708026,1698343.569357
사용중지,부산광역시 금정구 금단로 156 (남산동),부산광역시 금정구 남산동 265번지 37호,지하,717.0,869,35.26288126180349,129.09313964735375,1144916.434578,1697544.553734
사용중,"부산광역시 금정구 금강로 679 (남산동, 태인빌라)",부산광역시 금정구 남산동 335번지 2호,지하,539.0,653,35.2681339725479,129.08899497150756,1144530.059507,1698121.113914
사용중지,"부산광역시 금정구 금단로 140 (남산동, 왕신하이츠빌라)",부산광역시 금정구 남산동 35번지 9호,지하,322.0,390,35.26168058075208,129.09312496481078,1144917.237236,1697411.358239
사용중,"부산광역시 금정구 청룡예전로 103 (청룡동, 부산보호관찰소)",부산광역시 금정구 청룡동 283번지 4호,지하,105.0,127,35.278894676255895,129.08539247246165,1144183.282838,1699309.399527
사용중,부산광역시 금정구 금사로 27 (서동),부산광역시 금정구 서동 130번지 37호,지하,191.0,231,35.2163269468666,129.10763037960132,1146318.286588,1692402.231074
사용중지,"부산광역시 금정구 금정로 29-6, 금정세대공감센터 (장전동)",부산광역시 금정구 장전동 343-4,지하,199.0,241,35.22739392609952,129.08556628708274,1144290.35517,1693597.439717
사용중지,"부산광역시 금정구 서동로 30 (부곡동, 명성빌라)",부산광역시 금정구 부곡동 780-7 명성빌라,지하,109.0,132,35.22021935274398,129.0920865498319,1144896.523156,1692811.168014
사용중,"부산광역시 금정구 금단로 140 (남산동, 왕신하이츠빌라)",부산광역시 금정구 남산동 35-9 왕신하이츠빌라,지하,322.0,390,35.26168058075208,129.09312496481078,1144917.237236,1697411.358239
사용중,부산광역시 금정구 중앙대로2097번길 6 (남산동),부산광역시 금정구 남산동 21번지 6호,지하,206.0,249,35.27156488369993,129.09213569309625,1144809.646906,1698506.235871
사용중,"부산광역시 금정구 벅구산로 25-5 (남산동, 현대그레이스아파트)",부산광역시 금정구 남산동 374번지 68호,지하,727.0,881,35.26953106066812,129.09419291694596,1145000.399252,1698283.658613
사용중,"부산광역시 금정구 학산로 9 (남산동, 경동아파트)",부산광역시 금정구 남산동 122번지 10호,지하,3246.0,3934,35.264485504343845,129.09127414178434,1144743.874465,1697719.765564
사용중,"부산광역시 금정구 중앙대로 1989 (남산동, 남산프라자)",부산광역시 금정구 남산동 68번지 1호,지하,1843.0,2233,35.2619571696634,129.0914750641838,1144766.650392,1697439.627459
사용중,"부산광역시 금정구 중앙대로1985번길 30 (남산동, 남산하이츠타운)",부산광역시 금정구 남산동 127번지 3호,지하,2584.0,3132,35.26185727861315,129.08989239424693,1144622.849795,1697426.239753
사용중,"부산광역시 금정구 부곡로 117, 부산은행 지하주차장 1층 (부곡동)",부산광역시 금정구 부곡동 296-20 부산은행,지하,328.0,397,35.22639089041022,129.09176096312137,1144855.91771,1693495.207524
사용중,"부산광역시 금정구 오시게로54번길 14 (부곡동, 경보온천타워)",부산광역시 금정구 부곡동 391번지 2호,지하,1535.0,1860,35.22163696490997,129.08842842180266,1144561.051778,1692963.07093
사용중,"부산광역시 금정구 금샘로17번길 43-7 (장전동, 벽산파라다이스빌라)",부산광역시 금정구 장전동 505-113 벽산파라다이스빌라,지하,536.0,649,35.2270880746451,129.075966931905,1143417.2545041118,1693549.60939566
사용중,"부산광역시 금정구 서동로 162, 세웅병원 (서동)",부산광역시 금정구 서동 199-16 세웅병원,지하,440.0,533,35.214635620929194,129.10413408415212,1146003.073014,1692209.492906
사용중지,"부산광역시 금정구 부산대학로 49 (장전동, 오션프라자)",부산광역시 금정구 장전동 420번지 1호,지하,1759.0,2132,35.231236058115755,129.0858016681452,1144304.971716,1694023.930829
사용중,"부산광역시 금정구 부곡로 64 (부곡동, 신동아아파트)",부산광역시 금정구 부곡동 386번지 1호,지하,4040.0,4896,35.22178897891233,129.09013255298856,1144715.886295,1692982.413478
사용중,"부산광역시 금정구 중앙대로1667번길 8, 102동 지하주차장 1층 (부곡동, 우신뉴타운아파트)",부산광역시 금정구 부곡동 235-5 우신뉴타운아파트,지하,3226.0,3910,35.23343299041348,129.09111061183614,1144784.212688,1694275.332373
사용중,부산광역시 금정구 부곡로 1 (부곡동),부산광역시 금정구 부곡동 890번지 7호,지하,378.0,458,35.21765831313388,129.08621425885715,1144366.573452,1692518.559639
사용중,"부산광역시 금정구 두구죽전1길 13 (두구동, 선두구동주민센터)",부산광역시 금정구 두구동 174번지 1호,지하,193.0,233,35.298222929703904,129.11325366183112,1146682.456974,1701494.080377
사용중지,"부산광역시 금정구 중앙대로 2093 (남산동, 수광빌딩)",부산광역시 금정구 남산동 24번지 13호,지하,508.0,615,35.27114521098316,129.0924967075418,1144843.232407,1698460.214761
사용중지,"부산광역시 금정구 금정도서관로 33 (청룡동, 금정도서관)",부산광역시 금정구 청룡동 30번지,지하,962.0,1166,35.27237174619343,129.09620855805952,1145178.678576,1698601.683383
사용중,"부산광역시 금정구 청룡로 23-1 (청룡동, 새마을금고)",부산광역시 금정구 청룡동 31번지 6호,지하,175.0,212,35.275468843726514,129.08993766684907,1144602.771668,1698936.038954
사용중,"부산광역시 금정구 중앙대로 2065 (남산동, 청룡빌딩)",부산광역시 금정구 남산동 55번지 29호,지하,238.0,288,35.2687258387951,129.0925328624653,1144850.829079,1698191.921578
사용중,"부산광역시 금정구 금단로 33(구서동, 경보아파트)",부산광역시 금정구 구서동 267 경보아파트,지하,4296.0,5207,35.25268805548656,129.09291402164706,1144914.058294,1696413.641195
사용중,"부산광역시 금정구 금사로 81 (금사동, 금사동새마을금고)",부산광역시 금정구 금사동 131번지 11호,지하,196.0,237,35.21996088772804,129.1113441763143,1146649.788698,1692810.76704
사용중지,부산광역시 금정구 금샘로229번길 29 (구서동),부산광역시 금정구 구서동 563번지 40호,지하,8794.0,10659,35.24509943713438,129.0838359794959,1144101.551316,1695558.730194
사용중,"부산광역시 금정구 금단로 38(구서동, 협성그린타운아파트)",부산광역시 금정구 구서동 266-16 협성그린타운아파트,지하,7158.0,8676,35.253160302998104,129.0934291895793,1144960.088335,1696466.773095
사용중,"부산광역시 금정구 서동중심로 33, 서2동 행정복지센터 (서동)",부산광역시 금정구 서동 297-446 서2동 행정복지센터,지하,391.0,473,35.21277889173808,129.1045799309132,1146046.982617,1692004.209597
사용중,"부산광역시 금정구 중군진로 27, 삼한여명아파트 (서동)",부산광역시 금정구 서동 228-1 삼한여명아파트,지하,783.0,949,35.21326370996322,129.10882878037003,1146432.871324,1692064.238548
사용중,부산광역시 금정구 청룡예전로 74 (청룡동),부산광역시 금정구 청룡동 350번지,지하,4527.0,5487,35.280319947655514,129.0872285652315,1144347.750347,1699470.155428
사용중,"부산광역시 금정구 청룡로 25 (청룡동, 청룡노포동주민센터)",부산광역시 금정구 청룡동 31번지 14호,지하,173.0,209,35.27530121091389,129.0897925105889,1144589.866772,1698917.234232
사용중,"부산광역시 금정구 금강로 217 (장전동, 지에스금정아파트)",부산광역시 금정구 장전동 482-14 지에스금정아파트,지하,3305.0,4006,35.2282556289779,129.08215532248,1143978.3997544695,1693688.063884217
사용중,"부산광역시 금정구 소정로 39 (장전동, 금정산한신아파트)",부산광역시 금정구 장전동 521-62 금정산한신아파트,지하,4606.0,5583,35.228629926674884,129.0792426900721,1143712.663139,1693725.359504
사용중,"부산광역시 금정구 식물원로75번길 33 (장전동, 경보아파트)",부산광역시 금정구 장전동 581 경보아파트,지하,4453.0,5397,35.2249801097598,129.08098536226322,1143877.706466,1693323.065174
사용중,"부산광역시 금정구 북문로 178, 부산광역시학생교육원 (금성동)",부산광역시 금정구 금성동 22-2 부산광역시학생교육원,지하,432.0,523,35.26018479768978,129.046392177952,1140668.462879,1697178.19391
사용중,"부산광역시 금정구 수림로 12 (부곡동, 에스케이아파트)",부산광역시 금정구 부곡동 63번지 11호,지하,26929.0,32641,35.23962848149424,129.09116670604493,1144778.304297,1694962.586775
사용중,부산광역시 금정구 부곡로 105 (부곡동),부산광역시 금정구 부곡동 304번지 7호,지하,290.0,351,35.225310799750275,129.09161604576613,1144844.648582,1693375.198111
사용중,"부산광역시 금정구 소정로 19, 장전2동 행정복지센터 (장전동)",부산광역시 금정구 장전동 715 장전2동 행정복지센터,지하,205.0,248,35.2277481803054,129.080968583386,1143871.2916170328,1693630.0602518024
사용중,"부산광역시 금정구 중앙대로 1927-1 (구서동, 두실 지하철역)",부산광역시 금정구 구서동 262번지,지하,4273.0,5179,35.25650373960501,129.0913533451281,1144765.278083,1696834.580805
사용중,"부산광역시 금정구 중앙대로 1883 (구서동, 현대자동차)",부산광역시 금정구 구서동 248번지 10호,지하,5619.0,6810,35.25247037921986,129.09117885066448,1144756.575959,1696386.965034
사용중,부산광역시 금정구 서곡로33번길 9 (서동),부산광역시 금정구 서동 397번지 8호,지하,288.0,349,35.217196372121755,129.1038046339565,1145968.499034,1692493.033977
사용중,"부산광역시 금정구 서동로 173 (서동, 부산은행)",부산광역시 금정구 서동 203번지 42호,지하,427.0,517,35.21458695369132,129.10555258850744,1146132.27933,1692206.181017
사용중,부산광역시 금정구 서동로141번길 21 (서동),부산광역시 금정구 서동 302번지,지하,952.0,1153,35.21614473527343,129.10236620335814,1145839.451975,1692374.278784
사용중,"부산광역시 금정구 부산대학로 10, 지하주차장1,2,3층 (부곡동, 대우아파트)",부산광역시 금정구 부곡동 244-7 대우아파트,지하,49372.0,59844,35.23115729038964,129.09006221790509,1144692.847165,1694021.395021
사용중지,"부산광역시 금정구 서부로 56, 제일요양병원 (서동)",부산광역시 금정구 서동 163-18 제일요양병원,지하,184.0,223,35.218214694918444,129.10093904323725,1145705.847076,1692601.773326
사용중,"부산광역시 금정구 수림로 25 (부곡동, 쌍용아파트)",부산광역시 금정구 부곡동 224번지 1호,지하,6089.0,7380,35.239505402735844,129.08949012510683,1144625.959633,1694946.491502
사용중,"부산광역시 금정구 부곡온천천로 126 (부곡동, 삼승렉스풀)",부산광역시 금정구 부곡동 225번지 36호,지하,718.0,870,35.23729632273495,129.08873865260392,1144561.499136,1694700.376924
사용중,부산광역시 금정구 공단동로29번길 60 (금사동),부산광역시 금정구 금사동 48번지 5호,지하,574.0,695,35.22070896576619,129.11365627128734,1146858.88512,1692897.156774
사용중지,"부산광역시 금정구 부곡로 79, 이원빌딩 (부곡동)",부산광역시 금정구 부곡동 333-1 이원빌딩,지하,1435.0,1739,35.223166554019095,129.09083800497564,1144777.646698,1693136.235048
사용중,"부산광역시 금정구 서부로 72, 동성교회 (서동)",부산광역시 금정구 서동 150-12 동성교회,지하,507.0,614,35.219218415779785,129.09952481801577,1145575.330459,1692711.026978
사용중,"부산광역시 금정구 명서로 76(서동, 서동 삼한아파트)",부산광역시 금정구 서동 304-151 서동 삼한아파트,지하,5552.0,6729,35.21457710613907,129.09839244912354,1145480.546598,1692194.578048
사용중,"부산광역시 금정구 명서로 94(서동, 성지아파트)",부산광역시 금정구 서동 622 성지아파트,지하,3705.0,4490,35.21333233453325,129.09948603814723,1145582.313338,1692058.116845
사용중,부산광역시 금정구 부곡로 32-12 (부곡동),부산광역시 금정구 부곡동 788번지,지하,19007.0,23038,35.2193101343235,129.08857762002083,1144578.759124,1692705.208561
사용중,"부산광역시 금정구 반송로 387, 서동지하철역 (서동)",부산광역시 금정구 서동 241 서동지하철역,지하,4602.0,5578,35.21315048973791,129.10743995297105,1146306.654599,1692049.634199
사용중,부산광역시 금정구 반송로 465 (금사동),부산광역시 금정구 금사동 154번지 1호,지하,4713.0,5712,35.215863452649415,129.11525445450943,1147013.088768,1692362.080812
사용중,"부산광역시 금정구 금강로335번길 90 (장전동, 금정힐스테이트아파트)",부산광역시 금정구 장전동 710번지,지하,17443.0,21143,35.238196753343274,129.0815597439543,1143906.633395,1694789.817531
사용중,"부산광역시 금정구 식물원로 64 (장전동, 금정산에스케이뷰아파트)",부산광역시 금정구 장전동 713번지,지하,71205.0,86309,35.22572563207419,129.0814243001032,1143916.338703,1693406.390535
